_id,listing_url,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,images,review_scores,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications,street,suburb,government_area,market,country,country_code,location_type,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365,amenities
17865057,https://www.airbnb.com/rooms/17865057,Coração do Rio de Janeiro conforto,Apartment,Entire home/apt,Real Bed,1,1125,moderate,4,1,1,4,1,119,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/0c10e046-63ab-4be2-8a8d-c07c792ed788.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 75}",107999052,https://www.airbnb.com/users/show/107999052,Maria De Fátima,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/6cb6a2e5-a8fa-4f54-a41a-d7486602d581.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/6cb6a2e5-a8fa-4f54-a41a-d7486602d581.jpg?aki_policy=profile_x_medium,Lapa,100.0,No,Yes,No,8,8,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","Rio de Janeiro, Rio de Janeiro, Brazil",Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-43.17465551590793,-22.907119954309604,True,21,51,81,81,"['Accessible-height bed', 'Accessible-height toilet', 'Air conditioning', 'Bed linens', 'Building staff', 'Cable TV', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Flat path to front door', 'Hangers', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Paid parking off premises', 'Pocket wifi', 'Refrigerator', 'Self check-in', 'Shampoo', 'Step-free access', 'Step-free access', 'Step-free access', 'Step-free access', 'TV', 'Well-lit path to entrance', 'Wheelchair accessible', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide entryway', 'Wide hallway clearance', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
17774890,https://www.airbnb.com/rooms/17774890,Brownstone with farmhouse charm,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,3,1,1,8,1,90,45,25,2,{'picture_url': 'https://a0.muscache.com/im/pictures/b26bc0d7-ffce-4f13-84fe-3c10496a0266.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 10, 'review_scores_rating': 93}",20378750,https://www.airbnb.com/users/show/20378750,Corinne,"New York, New York, United States",within a few hours,https://a0.muscache.com/im/users/20378750/profile_pic/1408676814/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/20378750/profile_pic/1408676814/original.jpg?aki_policy=profile_x_medium,Crown Heights,100.0,No,Yes,No,1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']","Brooklyn, NY, United States",Brooklyn,Crown Heights,New York,United States,US,Point,-73.94071,40.67438,True,7,7,9,9,"['Bed linens', 'Breakfast', 'Carbon monoxide detector', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Hangers', 'Heating', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Other', 'Smoke detector', 'Wifi']"
17528752,https://www.airbnb.com/rooms/17528752,Conjugado,Apartment,Private room,Real Bed,2,5,flexible,2,1,1,0,1,119,50,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/77a4141c-66e4-4e1e-9be6-e5660b5a23a6.jpg?aki_policy=large'},{},80353849,https://www.airbnb.com/users/show/80353849,Luciana,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/d6e34949-d55c-471c-b0d5-4be54e2c7cab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d6e34949-d55c-471c-b0d5-4be54e2c7cab.jpg?aki_policy=profile_x_medium,Tijuca,67.0,No,Yes,No,1,1,"['email', 'phone', 'facebook']","Tijuca, Rio de Janeiro, Brazil",Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-43.23802106959854,-22.924778184222212,True,0,0,0,0,"['Air conditioning', 'Cable TV', 'Elevator', 'Essentials', 'Fire extinguisher', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pocket wifi', 'TV', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
17573151,https://www.airbnb.com/rooms/17573151,Magnifique Appart Plateau Mont-Royal,Apartment,Entire home/apt,Real Bed,29,40,moderate,4,2,2,4,1,140,60,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/d8f4e14c-8c91-489c-b76d-65d96e5d656c.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 100}",18051757,https://www.airbnb.com/users/show/18051757,Luc,"Montreal, Quebec, Canada",0,https://a0.muscache.com/im/pictures/d4ccf60c-1e45-43d4-814f-b94c04f0f994.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d4ccf60c-1e45-43d4-814f-b94c04f0f994.jpg?aki_policy=profile_x_medium,Le Plateau,0.0,No,Yes,Yes,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","Montréal, Québec, Canada",Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,-73.58194,45.53002,True,0,0,0,36,"['Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Lock on bedroom door', 'Private entrance', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
17573977,https://www.airbnb.com/rooms/17573977,Bright room in sagrada familia,Apartment,Private room,Real Bed,5,100,strict_14_with_grace_period,2,1,2,124,1,15,10,5,1,{'picture_url': 'https://a0.muscache.com/im/pictures/2240c9c7-6ce9-4e70-a1bb-47fdfc4e85f3.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 9, 'review_scores_rating': 90}",7199745,https://www.airbnb.com/users/show/7199745,Jeremy,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/91a00ca8-5fd4-4064-a98c-32c2d8a1dcb9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/91a00ca8-5fd4-4064-a98c-32c2d8a1dcb9.jpg?aki_policy=profile_x_medium,La Sagrada Família,100.0,No,Yes,Yes,3,3,"['email', 'phone', 'reviews', 'jumio', 'government_id']","Barcelona, Catalunya, Spain",Eixample,la Sagrada Família,Barcelona,Spain,ES,Point,2.18156,41.40431,True,0,0,2,148,"['Air conditioning', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Iron', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Paid parking on premises', 'Pocket wifi', 'Refrigerator', 'Shampoo', 'Smoking allowed', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
1760846,https://www.airbnb.com/rooms/1760846,Beautiful apartment AG905,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,1,2,24,1,190,100,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/024915fb-5949-4b4c-b42c-5c603b450861.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 93}",4581272,https://www.airbnb.com/users/show/4581272,Diogo Rio Habitat,"Rio de Janeiro, Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/1d3acad1-e823-4577-993f-b953a4c514e5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1d3acad1-e823-4577-993f-b953a4c514e5.jpg?aki_policy=profile_x_medium,Copacabana,76.0,No,Yes,Yes,22,22,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']","Rio, Rio de Janeiro, Brazil",Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.19129998462068,-22.979469535604895,True,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pets allowed', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
17690322,https://www.airbnb.com/rooms/17690322,Nice and Big Room Next to Trump Towers,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,179,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/ae1a2155-701a-4818-b48d-ec84bed7f259.jpg?aki_policy=large'},{},6070131,https://www.airbnb.com/users/show/6070131,Gozde,"Istanbul, Turkey",0,https://a0.muscache.com/im/users/6070131/profile_pic/1366797220/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6070131/profile_pic/1366797220/original.jpg?aki_policy=profile_x_medium,Not Specified,0.0,No,Yes,No,1,1,"['phone', 'facebook', 'reviews']","Şişli, İstanbul, Turkey",Şişli,Sisli,Istanbul,Turkey,TR,Point,28.99178,41.06969,False,0,0,0,0,"['Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoking allowed', 'TV', 'Wifi']"
17734215,https://www.airbnb.com/rooms/17734215,"Aluguer Quarto ""2"" (Casa) Balasar, Póvoa de Varzim",House,Private room,Real Bed,1,1125,moderate,2,1,1,21,1,20,8,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/be729543-ac65-468d-afbb-b5dc1360ce82.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 10, 'review_scores_rating': 94}",107281516,https://www.airbnb.com/users/show/107281516,Joaquim,"Povoa de Varzim, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/c05baa23-245b-4266-88e4-5723057461da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c05baa23-245b-4266-88e4-5723057461da.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,Yes,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']","Póvoa de Varzim, Porto, Portugal",Not Specified,Balazar,Porto,Portugal,PT,Point,-8.63503,41.41101,True,29,59,89,355,"['Bed linens', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'TV', 'Washer', 'Wifi']"
17756520,https://www.airbnb.com/rooms/17756520,Algasol,Apartment,Entire home/apt,Real Bed,6,1125,flexible,4,1,2,5,1,31,30,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/54643cca-3b58-44dc-b613-4c869b8d2bcc.jpg?aki_policy=large'},"{'review_scores_accuracy': 8, 'review_scores_cleanliness': 8, 'review_scores_checkin': 10, 'review_scores_communication': 9, 'review_scores_location': 9, 'review_scores_value': 9, 'review_scores_rating': 72}",28711023,https://www.airbnb.com/users/show/28711023,Natalia,FR,within an hour,https://a0.muscache.com/im/pictures/user/c69ca32f-dcd2-4e10-ae91-868487f84f79.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c69ca32f-dcd2-4e10-ae91-868487f84f79.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,No,1,1,"['email', 'phone']","P, Porto, Portugal",Not Specified,"AVer-o-Mar, Amorim e Terroso",Porto,Portugal,PT,Point,-8.77622,41.39641,True,0,0,9,181,"['Elevator', 'Free parking on premises', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'TV', 'Washer']"
17493061,https://www.airbnb.com/rooms/17493061,MAR 402 Tres habitaciones junto a la Playa,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3,5,14,2,400,50,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/3c380a33-9354-4455-ade5-5a51aac7ada1.jpg?aki_policy=large'},"{'review_scores_accuracy': 9, 'review_scores_cleanliness': 9, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 9, 'review_scores_value': 9, 'review_scores_rating': 93}",11786232,https://www.airbnb.com/users/show/11786232,Ceci,"Barcelona, Catalonia, Spain",within a day,https://a0.muscache.com/im/pictures/1fb19fde-ab14-4324-a23a-8bc0e56dc584.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1fb19fde-ab14-4324-a23a-8bc0e56dc584.jpg?aki_policy=profile_x_medium,Diagonal Mar - La Mar Bella,100.0,No,Yes,Yes,12,12,"['email', 'phone', 'reviews', 'jumio', 'government_id']","Barcelona, Catalunya, Spain",Sant Martí,el Poblenou,Barcelona,Spain,ES,Point,2.20132,41.39454,False,7,20,37,290,"['Air conditioning', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'TV', 'Washer', 'Wifi']"
17613188,https://www.airbnb.com/rooms/17613188,"Whole apartment,w/balconies. Close to airport",Condominium,Entire home/apt,Real Bed,10,21,strict_14_with_grace_period,2,1,2,2,1,129,0,0,1,{'picture_url': 'https://a0.muscache.com/im/pictures/0b6ca7d5-93e3-406b-ba4a-c26ce7cf8264.jpg?aki_policy=large'},"{'review_scores_accuracy': 10, 'review_scores_cleanliness': 10, 'review_scores_checkin': 10, 'review_scores_communication': 10, 'review_scores_location': 10, 'review_scores_value': 10, 'review_scores_rating': 100}",119732473,https://www.airbnb.com/users/show/119732473,Keith,"Zetland, New South Wales, Australia",within a day,https://a0.muscache.com/im/pictures/6140265b-4350-4ea1-bd7a-9afcf6405b65.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/6140265b-4350-4ea1-bd7a-9afcf6405b65.jpg?aki_policy=profile_x_medium,Not Specified,100.0,No,Yes,Yes,1,1,"['email', 'phone', 'google', 'jumio', 'offline_government_id', 'government_id']","Zetland, NSW, Australia",Zetland,Sydney,Sydney,Australia,AU,Point,151.20752,-33.90408,False,0,22,22,22,"['BBQ grill', 'Bed linens', 'Cleaning before checkout', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Flat path to front door', 'Free street parking', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Other', 'Oven', 'Patio or balcony', 'Pool', 'Private living room', 'Refrigerator', 'Smoke detector', 'Smoking allowed', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Washer', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide hallway clearance', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
